id,platform,title,content,rating,version,author,updated
13194200514,macOS,macbook air m1 闪退报错 更新完之后没法用了,已在小米社区反馈问题，请尽快解决,1,2.1.0.200,i_am_lemon,2025-09-27 19:34:18
13193765902,macOS,妙享桌面大黑边,希望优化一下出个无黑边用经典三大金刚键模式，这样就可以很好的利用大屏幕带来的优势，有那个大黑边屏幕不能完全放大,3,2.1.1,小玛丽的小绵羊🐑,2025-09-27 16:49:33
13192583943,macOS,缺少高刷,连接使用没问题 但是没有高刷 比较卡顿,4,2.1.1,Doodler528,2025-09-27 10:13:20
13191347515,macOS,iPhone 通知无法在小米上显示,感觉更新了个寂寞，小米依旧无法显示 iPhone 的消息通知。,1,2.1.1,小熊同学xxx,2025-09-27 04:56:14
13190387463,macOS,更新优化一下,添加一下苹果手机收到小米手机微信，可以选择不直接跳转微信，和小米手机一样提示请到另一手机查看就行，不然一点击就跳转。希望弄个开关就行。可以自己选择知道了。,5,2.1.1,夸克加油666666666,2025-09-26 23:25:15
13189632848,macOS,增加相册文件夹,现在查看只能看所有图片，希望增加按相册文件夹查看，以及下载下来按文件夹直接分好相簿,3,2.1.1,李雷伊,2025-09-26 18:33:49
13188981289,macOS,垃圾小米,更新之后只支持os3了 产品经理脑子有洞,1,2.1.1,Turboooooooooooooo,2025-09-26 14:31:29
13187418363,macOS,真垃圾,之前还可以搜索到，后来一直搜索不到，真无语，啥也做不好，以前我以为是夸张，没想到真准,1,2.1.1,叮咚作响？,2025-09-26 06:57:54
13186676197,macOS,无法连接,手机连接显示已连接，iPad显示连接超时,3,2.1.1,这昵称绝了所以我改了,2025-09-26 03:33:31
13186021879,macOS,能不能把查找手机拿掉,放那么容易误触的位置，一不小心就点到了，尴尬的要死！！！！！,3,2.1.0.200,moroans,2025-09-25 23:22:54
13185298512,macOS,云相册加入一键把 iPhone所有照片上传功能，不然一个个点太麻烦,好不好，求求了,1,2.1.1,我真的是服啦(¯へ¯),2025-09-25 18:28:22
13184607712,macOS,不升级澎湃3不能用,产品经理什么脑回路？澎湃3正式版都没出，旧机型还得好几个月才能升，还有早就停更的机型全都直接给砍了不能用，纯逆天,1,2.1.1,ckurobac,2025-09-25 14:10:58
13182200866,macOS,无法使用,下载完成后，根本打不开，无法使用。,1,2.1.0.200,唐诗宋词元曲四,2025-09-25 02:41:06
13179583412,macOS,跟Hyper OS3.0兼容做的很好了,很厉害，首先实现微信qq能用，点赞。双机党福音。有的界面的UI和分辨率不太对，期待继续改进,5,2.1.0.200,随便来的一个昵称就为了发评论,2025-09-24 10:53:06
13178134858,macOS,升级之后小米13就用不了,软件层面强制用户买最新款，呵呵，再也不买小米了,1,2.1.0.200,牙牙侠,2025-09-24 04:19:00
13178054308,macOS,澎湃os3你倒是推送啊,突然就用不了了,1,2.1.1,cole姐,2025-09-24 03:53:15
13173437291,macOS,根本找不到我的小米手机,所有系统都是最新的,1,2.1.1,-、c n,2025-09-23 01:36:34
13168482644,macOS,非澎湃OS3不支持,我之前是OS2可以用，更新后就不支持了。那你在更新的时候就要直接标明。而且不支持历史版本，产品经理是不是脑子有问题？,1,2.1.0.200,我才是老六,2025-09-21 20:25:47
13168436356,macOS,只能澎湃 3 的用了,垃圾垃圾的垃圾,1,2.1.1,浸没．,2025-09-21 20:06:50
13159768208,macOS,小米手机上两个wx怎样用苹果查看,小米手机上两个wx怎样用苹果查看,5,2.1.1,垃圾车厂,2025-09-19 21:40:55
13157168668,macOS,不好用,连接上不会显示,1,2.1.1,萌小銘,2025-09-19 07:27:06
13151134631,macOS,小米传实况图到苹果手机,麻烦工程师看一下这条评价。小米手机实况图传到苹果手机后。苹果手机相册不显示。且找不到照片。必须在苹果文件管理找到。而是还不是实况图。这个小米互联服务更新了很多次了这个漏洞还是一直有…听到了吗？小米工程师,1,2.1.1,小红庙,2025-09-17 20:50:49
13148666961,macOS,打开直接闪退,RT，从两个礼拜前，尚未更新就出现打开直接闪退的问题，当时卸载从新安装、本次更新程序，都没能解决这个问题,1,2.1.0.200,帝王黑曼巴,2025-09-17 07:03:51
13147787634,macOS,澎湃OS 3与iOS 18.4.1互联体验,手持iPhone16 Pro max与小米15 Pro双设备，说实话在互联这个功能新上的时候确实挺期待的，实际体验下来感觉确实很方便，也能感觉到小米研发团队在持续的完善，尤其是这个版本更新后小米端也能查看到苹果端的信息，虽然不能在小米端回复苹果端的信息，但依旧是特别值得鼓励的。最后个人提个建议，希望后期可以考虑新增接听电话的功能（互相支持接听另外一个手机的电话），在我的生活中，常会出现一个手机在充电，另外一个手机拿在手里玩的情况，会觉得接电话这个功能要比回复微信更实用。,5,2.1.1,趣味星期三,2025-09-17 02:41:20
13147716250,macOS,开发跟测试吃干饭的吗！？,我就不明白，什么样的软件能到处都是BUG，性能卡顿的要死，在应用内发现有版本更新，想着更新会不会好点，然后下载完补丁后提示是否重启，点击重启，一点反应没有，再次进入也没有更新，开发跟测试是一群废物吗？每次写这么垃圾的东西，脸都不要了，产品想法不错，就是技术太差劲了,1,2.1.0.200,Charles 1998,2025-09-17 02:13:54
13147652240,macOS,搜索不到手机了,啥情况？之前都用的好好的，换个皮就搜索不到了，强行新系统，那你倒是推送新系统啊，还不让用了，真是服了，这什么逻辑？,1,2.1.1,海藻君吖,2025-09-17 01:49:00
13147378410,macOS,需要澎湃 3，差评,垃圾,1,2.1.0,戈多他爹,2025-09-16 23:55:40
13147230283,macOS,小米微信和QQ回复未适配iPhone se3,在iPhone se3机型上调用微信和QQ投屏时分辨率异常，触控偏移,4,2.1.0,随便一个名字不重复就行,2025-09-16 22:51:38
13146567780,macOS,搜不到,升级后搜不到平板，还显示要澎湃3，你才出来几天都全系手机平板推送了吗？马德，用的6sp平板也是头大，软件适配真是一坨翔,1,2.1.0,为了评论才取名字,2025-09-16 18:13:11
13145446661,macOS,缺失小米平板和苹果手机互联的功能,由此可见小米平板（）都不用，由此可见小米平板在小米公司内部是什么地位，他们觉得米板不配和苹果互联。但凡做这软件的人用一下小米平板他就会加上，用米板看剧关注一下苹果机的通知，难道很奇怪吗？这破7u的os3甚至不如7sp，平板系统快去和穿戴坐一桌吧，都烂泥扶不上墙,2,2.1.0,反步兵浣熊,2025-09-16 11:25:56
13144562442,macOS,是有什么大病,OS3 系统都还没推送 现在app就必须要升OS3 才能使用了，之前OS2 都能正常用。,1,2.1.0,shiinashin,2025-09-16 07:12:03
13144199549,macOS,之前还能用，为什么要我升级到澎湃3,开发这程序的人脑子进水了，前两天还能发到苹果ios15的设备，这次更新彻底不行了,1,2.1.0,paranoid26,2025-09-16 05:29:03
13143885176,macOS,澎湃OS3都没铺开,如题，澎湃OS3目前只在小米最新的机型上才有，连14系列都没铺开。结果现在就把这个互联升级成只有澎湃OS3才能连接的版本，真的下头！,1,2.1.0.200,AlexY2025,2025-09-16 03:48:57
13143071136,macOS,描述不符,2.1版本没有iPhone通知同步到小米手机选项,3,2.1.0,用户要求04,2025-09-15 21:58:40
13141602908,macOS,搜索不到小米手机,为什么我的苹果安装了后也连接了热点为什么搜索不到小米手机,3,2.0.1,小新暴富暴美,2025-09-15 12:07:23
13140732711,macOS,一如既往的恶心人，难用至极,升级后反到不能和自己小米手机传数据了，还要手机升级澎湃3后才能用。你新换皮os还没发布这破应用就记着出来恶心人了。,1,2.0.1,很好的👬,2025-09-15 07:41:09
13128910805,macOS,雷军，金凡！,主页设备定位外显且无法隐藏，缺乏应用内反馈渠道,2,2.0.201,！@#（——！）（#￥*）！,2025-09-12 08:34:35
13128022808,macOS,看不到隐私相册,没有相册分类,2,2.0.1,来一炮少年,2025-09-12 04:12:05
13126825815,macOS,澎湃2.0用不了了,垃圾垃圾垃圾！澎湃3才出个bate，这个破软件就直接强行只支持澎湃3，澎湃2直接就是抛弃掉了，乐,1,2.0.1,雷军大弟,2025-09-11 19:20:46
13126710891,macOS,无敌了,互联无敌,5,2.0.1,ZDX17,2025-09-11 18:31:33
13125189444,macOS,反向升级？,只支持os3了？那我14咋用？不会升级别升,1,2.0.1,xmyqm,2025-09-11 08:52:03
13123333168,macOS,苹果手机都不到小米电脑,只能从小米电脑上搜到手机并传输文件 反过来从手机压根搜索不到电脑更没法传文件 怎么解决,2,2.0.1,iPhone与小米电脑连接问题,2025-09-10 21:10:37
13123292234,macOS,苹果手机无法连接,更新后，苹果手机和电脑互传用不起了，能修复一下不？而且和os2的手机也不能互传了,1,2.0.1,无语到饱了,2025-09-10 20:50:52
13121139966,macOS,1.7.202之后的版本更新后  一直闪退,怎么恢复到之前的版本？？？有客服电话吗？  你们上架不做测试吗 ？,1,2.0.201,Changeze,2025-09-10 07:15:50
13120926981,macOS,打不开,扫码登录后闪退，后来一直打不开去。,1,2.0.201,yanxiangyuan,2025-09-10 06:14:50
13120737891,macOS,垃圾,同一个网络，一个小米一个苹果就是搜索不到对方，垃圾APP,1,2.0.1,好可爱啊，好玩,2025-09-10 05:18:05
13120330606,macOS,产品经理就是it届民科,什么都是不懂的，只知道强行适配澎湃os3,1,2.0.1,ANORTHTON,2025-09-10 02:56:37
13120163891,macOS,升级后只支持hyperOS3了，成功修复了小米用户过多的bug,之前用的好好的，升级后一定要hyperos3了，这也能反向升级？抛弃老用户？,1,2.0.1,BillionYu_SH,2025-09-10 01:45:52
13119436437,macOS,更新之后手机界面显示连接超时，但返回键可以控制手机,更新之后手机界面显示连接超时，但返回键可以控制手机,1,2.0.200,utopia_x,2025-09-09 20:01:52
13118979227,macOS,无法使用,更新之后直接闪退，这很难评,1,2.0.200,地里背苞谷,2025-09-09 16:49:16
13116502524,macOS,如同烂泥的小米,app设计后，无法连接手机了，就因为手机没有澎湃3，你倒是提供升级到澎湃3啊,1,2.0.1,很好-很强大,2025-09-09 02:33:13
13116462344,macOS,未升级 OS3 的用户请不要更新此 APP,不是哥们，今天 2025 年 9 月 9 日，你澎湃 OS3 正式推送了吗？现在有几个设备支持 OS3？现在有多少用户在用 OS3？你这就着急把 APP 更新为只能 OS3 才能连接？有这个必要吗？,2,2.0.200,CKylinMC,2025-09-09 02:15:47
13115618305,macOS,关于手机微信无法直接发送mac桌面文件,希望解决一下，将mac桌面文件可以直接用手机微信发送问题。,5,2.0.200,水瓶星泪,2025-09-08 19:38:21
13112844734,macOS,什么逻辑？os3都没全面开放更新，软件显示升级卡条件了？？,我真的很不解咋想的，os3都还只是测试阶段，并没有全面开放更新，这个软件到底为什么要在这次的更新里卡这个限制？？这到底是什么逻辑？直接让这个软件最主要的功能使用不了了。这个软件现在在手机里就是纯纯占内存的存在。,1,2.0.0,HOHELLEN,2025-09-08 03:08:07
13111617547,macOS,忽悠人的,根本就连接不上，要澎湃OS3,1,2.0.200,米果粉丝,2025-09-07 17:39:42
13110428175,macOS,OS3还没正式版上线，OS2就连不上了？,你家os3发了beta就只支持os3是吧，os2的那么多老机型那么多用户都用不了，这个app有个dio用,1,2.0.0,Oitsus,2025-09-07 10:15:41
13108914446,macOS,软件Mac端无法打开,更新最新版本之后，在登陆界面能打开，但是登陆后无法打开，一直提示报错自动发送给Apple，重新打开也没用，导致不能正常使用,1,2.0.200,亚克苏王国,2025-09-07 02:15:51
13104745421,macOS,功能更新的越来越多了,从最开始的只有文件传输，到后面的共享云相册，屏幕共享，功能越来越多了,5,2.0.0,洛鸢绫,2025-09-06 01:21:03
13103946180,macOS,搞不懂怎么升级？,升级不了不让用，但是没给升级，也是6,1,2.0.0,搞不懂你啊,2025-09-05 19:43:47
13100623287,macOS,微信镜像不能发送,微信镜像不能发送,3,2.0.0,sst爱北京,2025-09-05 00:08:06
13097421952,macOS,回复微信太卡了,回复微信，浏览朋友圈，比ppt还卡,1,2.0.0,Firmfm,2025-09-04 04:30:44
13096661242,macOS,macos12闪退了一直无法使用,开发部测试的吗？最新版2.0.200一直闪退 无法使用。上一个版本还是好好的，太差劲了👎,1,2.0.200,MANZELEE,2025-09-03 23:19:42
13096536224,macOS,显示异常,13mini 互通微信显示异常,5,2.0.0,依托答辩xxg,2025-09-03 22:19:31
13096297322,macOS,神人逻辑,手机新系统正式版都没推送，竟然把软件先给升级了，搞得我现在照片都没法传了,1,2.0.0,一位路过的舰长,2025-09-03 20:27:22
13095888681,macOS,不更新用不了，更新完跟我要os3，好家伙更用不了，能不能覆盖全用户啊？现在有多少占比用上os3了……,不知道在想什么，让os2继续传文件是什么很为难的事吗？,2,2.0.0,伊泽瑞尔哈利,2025-09-03 17:37:34
13092944492,macOS,2.0版本看着舒服多了,希望小米hyperOS3能尽快放出来,5,2.0.0,bitnpc163,2025-09-03 00:08:12
13092934210,macOS,新版本有进步,UI 比上个版本好多了，状态栏入口很方便,5,2.0.200,tongchao1,2025-09-03 00:03:33
13092638117,macOS,手机不升os3用不了了?,手机不升os3用不了了?,1,2.0.0,Chenshui😶‍🌫️,2025-09-02 21:40:38
13091655172,macOS,很好用,可以把小米自助服务放在自动传送文件菜单中，很方便。可以看出，小米在一直改进服务体验。评论里有个骂得很脏的，不知道是不是不会用啊。,5,2.0.200,628191929,2025-09-02 14:43:53
13090651585,macOS,没法和小米笔记本互联吗？,没法和小米笔记本互联啊，这咋办啊,1,2.0.0,走单行道的C先生,2025-09-02 08:55:12
13089408140,macOS,切后台断开就再也连不上了,什么垃圾，到底会不会做互联,1,2.0.0,囧囧囧囧囧囧囧囧囧6,2025-09-02 02:17:40
13089134978,macOS,又出问题了……,为什么连接手机时好时不好呢？连不上还得重新扫码连接，连了之后列表里竟然有俩小米15Pro,3,2.0.0,问就是你对,2025-09-02 00:14:23
13089020271,macOS,更新后有问题,更新后传到苹果的live图片全都损坏了 怎么解决,1,2.0.0,LadySpock,2025-09-01 23:20:13
13088517190,macOS,手机都没给推送os3 软件让我升级os3？？,现在压根没法用，软件提示手机要升级3.0，手机还没给推送,1,2.0.0,Little.Shuo90,2025-09-01 19:28:07
13087667829,macOS,澎湃 OS3？你自己看看你推送了吗？,有没有可能我的小米 13 没有被推送澎湃 OS3，导致完全无法使用这个功能？,5,2.0.200,L1nk_G0,2025-09-01 13:41:35
13079559560,macOS,突然传不了,莫名其妙突然传不了了,1,2.0.0,rururuci,2025-08-30 12:01:42
13078105864,macOS,打不开,一直闪退打不开！,1,2.0.200,一冉学长,2025-08-30 04:48:09
13077624834,macOS,升级到2.0没办法找到设备,升级到2.0没办法找到设备，系统3.0都还没做好为啥要发布2.0互联，升级了也没办法回退。也没办法找到联系方式,1,2.0.0,lotioshayigon,2025-08-30 01:47:35
13076507597,macOS,更新完 iPhone 找不到小米电脑,这次更新完后 iPhone 传文件到小米笔记本找不到设备，需要电脑端反复重开互传才可以，咱就是问一下能不能测试完后再更新软件。,1,2.0.0,网速还可以,2025-08-29 18:01:47
13074330571,macOS,通知同步不能使用,应用设置里没有“通知”这个功能,2,2.0.0,雪竹琳琅满目,2025-08-29 05:44:45
13073555387,macOS,澎湃OS3跟MAC互联太好用了,目前各种功能用起来确实很方便了，传文件很快，链接也很顺畅，澎湃OS3系统还能把手机应用大窗查看，就是目前帧率有点慢。,5,2.0.200,为啥要发件人,2025-08-29 01:12:05
13072858318,macOS,离谱,不会做系统就外包出去吧,1,2.0.200,易孤饮,2025-08-28 20:05:29
13072856776,macOS,基于澎湃os3 大大提升,有很多新东西可以体验,5,2.0.200,赛尔。,2025-08-28 20:04:50
13072304912,macOS,建议小米云相册新增隐私相册功能,建议加上隐私相册功能，开启方法跟小米手机上的相册一样———一直往下滑动人脸解锁打开,4,2.0.0,好的很好的减肥减肥奶粉奶粉,2025-08-28 16:22:16
13071128132,macOS,就一种大公司各个部门从来不沟通的最代表现象,"首先，如果软件需要对应澎湃3.0的最新系统，那请在更新说明里写在最前面。
其次，澎湃3.0也没有正式版，升级了软件，直接没办法用了。无语",1,2.0.0,郭皮囊,2025-08-28 09:19:03
13070906600,macOS,同步通讯录和短信,希望有双向或单向同步通讯录和短信的功能。查找功能应该显示手机名称，而不是手机型号，父母两台相同的手机，完全不能区分。,3,2.0.0,笑鱼农民,2025-08-28 08:14:13
13065068357,macOS,添加到顶部菜单栏,可以集成到顶部菜单栏就好了。现在在dock上一直开着一个app看着好难受。,3,1.7.202,Luna Gao,2025-08-26 20:23:07
13061653400,macOS,用不了,完全用不了,1,1.7.202,DoubleLee 1991,2025-08-25 23:35:37
13057028555,macOS,投屏很还用,电脑投屏手机很方便，适合演示,5,1.7.202,帅不过超,2025-08-24 19:29:32
13054165010,macOS,互传视频会变速,小米传给苹果的视频会变速,1,1.8.0,那谢谢您,2025-08-24 02:35:57
13051474483,macOS,无法使用,这么大的国际化公司。做的软件这么差劲，偶尔能发现同网络的手机，跟苹果的差太远，基本属于废品。传文件还是微信吧,3,1.7.202,艹泥马儿,2025-08-23 08:39:38
13050414619,macOS,仅显示未上传无效,仅显示未上传打开无效，已经上传过云相册的图片还是展示出来，无法正确区分,3,1.8.0,嘿悟空,2025-08-23 03:11:15
13045764377,macOS,无法使用,连接着小米手机的热点，打开互传一直搜不到手机,1,1.8.0,小米6️⃣,2025-08-21 21:40:49
13035354419,macOS,一般…,一开始真的很好用啊！打开ap就可以了现在不知道、为啥打开也用不了…不显示在一个网络,3,1.8.0,壹壹1酒,2025-08-19 06:32:08
13035292700,macOS,云相册 ipad 会支持吗,如题,4,1.8.0,肥吃不可,2025-08-19 06:14:50
13030096101,macOS,连接都连接不了,我用小米14，之前还能用得，现在完全识别不了，果然是Bug米，所有产品都是一堆bug,1,1.7.202,ex人吧你们,2025-08-17 23:11:24
13027590650,macOS,iPad 云相册,快把 iPad 端的云相册端上来啊啊啊,4,1.8.0,猪得亮,2025-08-17 07:58:24
13025375245,macOS,一点都不好用,一点都不好用，很差劲，根本没有做到互联这个层次，就穿个文件而已,1,1.8.0,辰遥遥,2025-08-16 18:19:37
13008976787,macOS,提问,为什么传不了实况图呀？,4,1.8.0,wjidjdk,2025-08-12 19:08:42
13006206895,macOS,连不上,连不上,1,1.8.0,连不上2011,2025-08-12 02:43:27
13003924395,macOS,发热爆大,如题，而且只能传文件吗,3,1.8.0,忠实米粉118,2025-08-11 11:37:30
12993008287,macOS,什么时候有Windows电脑版？,是电脑上好像没有这个软件，怎样和电脑传文件呢？,5,1.8.0,_白驹过隙_,2025-08-08 17:10:33
12991103790,macOS,真的很拉,一个不到半分钟的视频传了几遍老是传输失败 两个设备看着传没后台传都不行 传输成功全靠运气😅,1,1.8.0,啵啵啵菠菜昂,2025-08-08 06:30:07
12986279548,macOS,美中不足：手机开热点怎么不能妙享桌面了？,以前的版本都是可以的，这个版本突然不行了，我本来手机开热点可以和mac顺畅妙享桌面,4,1.7.202,Aviation0427,2025-08-07 02:05:03
12986228455,macOS,相比于之前好很多支持相册了,想向开发者反映下既然支持相册为什么不支持按相簿分类呢，现在只能显示全部并且无法显示隐私相册，希望后续可以支持该功能，谢谢,4,1.8.0,还行不错的VPN,2025-08-07 01:45:06
12982112067,macOS,手机屏幕投屏到电脑非常的卡,每次使用投屏功能的时候，点开app都有延迟，经常会出现电脑屏幕上的app卡住不动的情况,1,1.7.202,嗷嗷咿,2025-08-06 01:24:05
12980026384,macOS,互传了几次录音都被自动删除,用他传输 传输完成后自动删除了 根本找不到文件了,1,1.8.0,给我乱改名改名死M,2025-08-05 11:42:33
12973289984,macOS,小红书文章无法评论,就是从电脑点进去 手机小红书 查看文章 无法进行评论 只能点赞,3,1.7.202,昌平彭于晏,2025-08-03 20:08:57
12966330710,macOS,Mac识别不到手机,过了半年了，依然识别不到，体验极差,1,1.7.202,Exialin,2025-08-02 02:19:06
12953021692,macOS,可以互传,可用互传 但是 iPhone 这边发热巨严重，比我开高刷充电打王者还烫 还需要好好优化一下哦,3,1.7.3,大漠孤烟BBQ,2025-07-29 20:17:48
12949898487,macOS,更新完，为什么小米拍的实况图没了,更新完成后，小米14拍的实况图，传到苹果没了。没更新之前一直都可以支持实况图的。,3,1.7.3,玩了两个赛季的玩家,2025-07-29 02:46:29
12949787794,macOS,没用的软件,链接到一半失败，搜索不到设备，一堆问题,1,1.7.3,藤椒嘴皮子,2025-07-29 02:03:16
12946862589,macOS,能不能好好做,请你们做点好东西别那么多bug,3,1.7.202,fingtime,2025-07-28 07:56:24
12946289719,macOS,做得太烂了。,小米civi 14 pro，有时候能连上，有时候连不上，也不知道什么原因,1,1.7.202,大数据开发,2025-07-28 05:10:17
12941388419,macOS,苹果传到小米手机上面的自拍照片是镜像的,苹果传到小米手机上面的自拍照片是镜像的,1,1.7.3,Hrgge…..,2025-07-26 22:57:14
12936870666,macOS,妙想桌面比五年前的miui 还卡,延迟巨大,3,1.7.202,PettyFun,2025-07-25 18:33:54
12934037561,macOS,找不到设备的看这里,找不到设备的，需要在手机上搜索 妙享桌面 > 打开小米互联互通 > 打开妙享桌面,5,1.7.202,邑阳净心,2025-07-25 02:30:40
12925147561,macOS,还不错,虽然有条件限制需要同一个wifi才能互传，但是小米云相册的下载和上传功能很实用。,5,1.7.3,w夜夜笙歌w,2025-07-22 20:54:55
12923998849,macOS,小米转iPhone动态图遗漏,400多张小米的live图，转到iPhone只剩300多，一看全在文件里面，我真无语，明明可以正常的转live图到iPhone，就是程序bug！你知道我怎么传的吗，我十张十张的传呐，手都抽筋！就算10张一传也还是会漏传甚至多出一张！！！你要不要自己用用这玩意有多难用？？？？？？,5,1.7.3,limbold,2025-07-22 13:33:01
12922565821,macOS,上传图片就不弄个全选？还得一个一个✓上传吗？,上传图片就不弄个全选？还得一个一个✓上传吗？,1,1.7.3,afanaaaaa,2025-07-22 06:23:59
12921526664,macOS,不支持鼠标滚轮上下滑动页面,"只能用触摸板, 希望加上鼠标滚轮支持, 上下滑动页面会方便很多",2,1.7.202,雷军Jex,2025-07-22 00:22:51
12920424294,macOS,建议,能不能给云端相薄增加相应的相册？我小米云好多个相册全部不能看，只能看到全部图片，如果我真需要使用云端相薄下载图片，肯定是要有相册分类才方便下载的。,5,1.7.3,JeffreyIiu,2025-07-21 17:00:19
12918210049,macOS,根本连不上手机,无法连接小米手机，根本不会同一网络，接上数据线都不行，连提示都没有，还是好好和vivo学学吧,1,1.7.202,apr_yao,2025-07-21 05:06:39
12916972650,macOS,致命BUG一直不修，这个软件没有意义。,每次打开软件都连不上手机，必须拿起手机来解锁，才能连上。请问手机在手上，我为什么不看手机，要看这个软件？,1,1.7.202,小忙来了,2025-07-20 20:53:16
12913711007,macOS,连接异常,没办法传输照片，一直提示连接异常,1,1.7.3,(:EdwardHuang:),2025-07-20 01:42:02
12910681868,macOS,使用很方便,很好用,5,1.7.202,所以说苹果商店垃圾软件也很多,2025-07-19 06:48:01
12901801825,macOS,垃圾,垃圾，必须小米开热点，双方才能传过去。反过来iPhone开热点，就传不了,1,1.7.3,夏格愛迪剑,2025-07-17 02:04:27
12898567589,macOS,什么时候能支持平板？,之前看到有些自媒体有连接平板的功能，为啥应用商店里这个版本不行？,4,1.7.202,Foxicat110,2025-07-16 06:35:58
12890759530,macOS,比iPhone 镜像好用,唯一遇到的问题是手机黑屏一段时间后此软件会搜索不到设备,4,1.7.202,urhapi,2025-07-14 07:09:55
12890729406,macOS,强制提示,升级1.7.202版本后，用户体验计划关闭时，每次打开都会提示开启,1,1.7.202,TimothyCao,2025-07-14 07:01:12
12886487632,macOS,一直加载 没办法从苹果传到小米,（而且伴随手机发烫）,1,1.7.3,悠悠猛吃苹果,2025-07-13 04:52:21
12885084709,macOS,只能单向传输，而且非常不稳定,ipad传手机能穿，但是不太稳定。手机传ipad不行，连接不成功，等反复尝试连接成功的时间我早就传邮箱搞定了，这软件目前大部分还是鸡肋，体验根本达不到基本使用的要求。,2,1.7.3,阿帆是会唱戏的小黄狸,2025-07-12 19:08:51
12882625058,macOS,云盘根本不同步,新出的云盘功能残废，只能显示最近的照片视频，但凡半年前的直接刷新不出来,1,1.7.3,唐豆豆呀啊啊啊,2025-07-12 04:28:07
12882070545,macOS,小米传的图又失败了,在双方app都显示传输成功，但是在苹果相册里就是找不到图片,1,1.7.3,vw22xx,2025-07-12 00:44:26
12874019135,macOS,垃圾,垃圾,1,1.7.3,zhyy666,2025-07-09 23:02:55
12873734465,macOS,为啥新版默认自动保存图片和视频到相册？？？,这个功能以前是有按钮的可以选择开不开的，现在没有了都默认保存到相册，设计师你知不知道保存的相册会自动抹除文件名啊，我几百张带名字的照片一下子给我全抹掉了，设计师是不是不用自己设计的东西啊，真就脑子一热给这功能删了😓😓😓,1,1.7.3,求求你赶紧改吧,2025-07-09 20:59:01
12871334706,macOS,烦得很,为啥一直传不过去.只能接收,1,1.7.3,.ueg,2025-07-09 07:03:40
12870404611,macOS,占了110G的空间合理嘛？,"倒入的照片占了110G空间，也不知道有没有导入到iCloud中，也不知道删除了会不会影响已经导入的照片
新的相册支持很好，但是没有云相册的相簿管理，希望新增",4,1.7.3,像夏天一样的风,2025-07-09 01:48:54
12866181969,macOS,终于可以用了,去年刚买小米15时用不了，偶尔一次连得上，现在终于可以用了。就是提一点建议，下次可不可以把功能开发好了再宣传，让用户用beta版各种连不上很影响心情！,4,1.7.201,果米AAA,2025-07-08 00:19:43
12865434975,macOS,垃圾软件,请问这是谁开发出来的？？开发者有没有自己亲身体验过？传输速度慢就不说了，一传就失败，以为是自己息屏导致，两台手机都开了常亮，结果重复试了三次还是失败。公司发展越大越快这种细节的东西就越没人管了，物极必反，现在多风光，未来就会被反噬多狠,1,1.7.3,你在1想peach,2025-07-07 19:05:28
12858275975,macOS,云相册显示不全,更新云相册不错，但是云相册只能显示最新几个月的照片，老的照片都没有，也没提供别的软件来完善。符合小米顾头不顾尾,1,1.7.3,BiuDva,2025-07-06 00:13:59
12857817411,macOS,挺方便的,好用,5,1.7.3,大海小贝,2025-07-05 20:56:32
12843431079,macOS,软件闪退,重新安装、删除安装，都闪退。并且同网络同账号，发现不了设备，选择任意设备可以发现。并且不能投屏。1年了没解决，服了,1,1.7.201,Changel87,2025-07-02 06:39:22
12842606980,macOS,内存,有没有人可以告诉我 为啥从穿过来照片之后 iPhone 储存空间里看到照片内存和小米互联服务的内存都加了好多G 意思是一张照片要占两个应用的内存嘛 我要是删除了小米互联服务的话照片会不会丢失啊,5,1.7.2,内存啊啊啊啊啊啊,2025-07-02 02:04:10
12842420332,macOS,设备识别不到,红米k80无法和mac连接,1,1.7.201,lambchg,2025-07-02 00:47:59
12839586242,macOS,根本用不了,打开就闪退,1,1.7.200,我是你别后不再来的一生所爱,2025-07-01 07:50:32
12833885667,macOS,不能全屏,竖屏投到显示器上看短剧，但是不能全屏，还限制缩放大小，希望能改进,3,1.7.200,激情战歌,2025-06-29 22:25:08
12833655077,macOS,闪退了,之前用着挺好的，升级到最新的1.7.2后就开始闪退了,3,1.7.2,小种牛Andy,2025-06-29 20:41:44
12831053585,macOS,没有妙享桌面,"使出浑身解数,软件更新了,同一网络,都开了,就是用不了妙享桌面,倒是文件可以互传,说啥都连不上共享桌面,桌面被你吃辣?",2,1.7.200,Mac的妙享桌面不显示手机,2025-06-29 05:14:46
12830459612,macOS,不错了，很容易就连上了,装好，同意了两个权限，就连上了，很稳定，传文件也很快。,5,1.7.200,gzhdlj,2025-06-29 01:28:46
12823960787,macOS,希望支持小米手机接收iPhone验证码和电话,vivo做了，不能落后哦,4,1.7.1,卖了个手机,2025-06-27 09:01:20
12823422265,macOS,打不开软件,安装完打开直接崩溃，根本没法用,1,1.7.200,范彧龙陵,2025-06-27 06:29:20
12823291295,macOS,提个建议,能不能像iPhone一样，不用受到网络的限制呢，现在如果不在有wifi的环境下使用，还是很不方便，必须要用iPhone开个热点才能使用有点麻烦,4,1.7.200,用Mac的米粉,2025-06-27 05:51:16
12822335534,macOS,好用,传输文件很方便,5,1.7.200,ybhby,2025-06-26 23:53:16
12822301150,macOS,完美的互联应用,解决了我很多跨设备的痛点问题,5,1.7.1,卡皮巴拉会生气💢,2025-06-26 23:38:08
